Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Factory Latitude,Factory Longitude,Distance (km),Lead Time
4618,ORD04618,2025-08-05,2025-08-09,First,CUST7704,USA,Los Angeles,CA,26840,Sugar,West,P472,SweeTARTS,469.65,196,127.32,342.33,Sugar Shack,48.11914,-96.18115,1326,4
4619,ORD04619,2025-11-29,2025-12-02,Second,CUST9449,USA,Chicago,IL,93680,Other,Central,P719,Wonka Gum,424.99,118,158.33,266.66,Secret Factory,41.446333,-90.565487,398,3
4620,ORD04620,2025-02-03,2025-02-10,Second,CUST8731,USA,Houston,TX,34748,Chocolate,South,P293,Wonka Bar - Triple Dazzle Caramel,814.6,191,268.15,546.45,Wicked Choccy's,32.076176,-81.088371,2108,7
4621,ORD04621,2025-07-06,2025-07-13,Standard,CUST1403,USA,Los Angeles,CA,77184,Sugar,West,P421,Fun Dip,188.99,54,77.25,111.74,Sugar Shack,48.11914,-96.18115,1605,7
4622,ORD04622,2025-02-19,2025-02-21,Same Day,CUST2069,USA,Chicago,IL,40886,Sugar,Central,P491,SweeTARTS,97.29,26,35.12,62.17,Sugar Shack,48.11914,-96.18115,671,2
4623,ORD04623,2025-03-28,2025-03-29,Same Day,CUST3819,USA,New York,NY,92072,Sugar,East,P695,Laffy Taffy,1489.6,295,424.16,1065.44,Sugar Shack,48.11914,-96.18115,214,1
4624,ORD04624,2025-01-15,2025-01-20,Same Day,CUST9404,USA,New York,NY,50949,Other,East,P965,Wonka Gum,1094.08,210,319.19,774.89,Secret Factory,41.446333,-90.565487,2028,5
4625,ORD04625,2025-05-10,2025-05-16,Second,CUST2179,USA,Los Angeles,CA,35095,Other,West,P634,Wonka Gum,316.71,131,76.96,239.75,Secret Factory,41.446333,-90.565487,1739,6
4626,ORD04626,2025-01-20,2025-01-25,Standard,CUST9402,USA,Chicago,IL,90561,Other,Central,P964,Fizzy Lifting Drinks,189.7,71,58.8,130.9,Sugar Shack,48.11914,-96.18115,953,5
4627,ORD04627,2025-07-01,2025-07-08,Standard,CUST6641,USA,Houston,TX,10664,Chocolate,South,P101,Wonka Bar - Nutty Crunch Surprise,419.64,87,174.85,244.79,Lot's O' Nuts,32.881893,-111.768036,1758,7
4628,ORD04628,2025-12-29,2026-01-03,Second,CUST6945,USA,New York,NY,99638,Chocolate,East,P483,Wonka Bar - Nutty Crunch Surprise,1243.01,247,541.2,701.81,Lot's O' Nuts,32.881893,-111.768036,1422,5
4629,ORD04629,2025-06-14,2025-06-19,Second,CUST3841,USA,New York,NY,62556,Sugar,East,P310,Everlasting Gobstopper,342.87,54,139.27,203.6,Secret Factory,41.446333,-90.565487,1484,5
4630,ORD04630,2025-04-09,2025-04-14,Same Day,CUST1921,USA,Chicago,IL,95910,Chocolate,Central,P397,Wonka Bar - Triple Dazzle Caramel,507.5,197,162.76,344.74,Wicked Choccy's,32.076176,-81.088371,2104,5
4631,ORD04631,2025-10-01,2025-10-04,Second,CUST7106,USA,Houston,TX,23925,Other,South,P274,Kazookles,682.93,270,241.71,441.22,The Other Factory,35.1175,-89.971107,313,3
4632,ORD04632,2025-07-04,2025-07-12,Standard,CUST5004,USA,Houston,TX,13606,Chocolate,South,P982,Wonka Bar - Nutty Crunch Surprise,583.5,158,243.78,339.72,Lot's O' Nuts,32.881893,-111.768036,2313,8
4633,ORD04633,2025-07-17,2025-07-22,Second,CUST3618,USA,Chicago,IL,18762,Other,Central,P326,Lickable Wallpaper,569.01,98,233.98,335.03,Secret Factory,41.446333,-90.565487,1230,5
4634,ORD04634,2025-01-26,2025-01-30,First,CUST7092,USA,New York,NY,92075,Other,East,P893,Lickable Wallpaper,475.88,191,114.16,361.72,Secret Factory,41.446333,-90.565487,1271,4
4635,ORD04635,2025-11-19,2025-11-23,Same Day,CUST9487,USA,Houston,TX,22702,Chocolate,South,P969,Wonka Bar -Scrumdiddlyumptious,1322.93,273,273.28,1049.65,Lot's O' Nuts,32.881893,-111.768036,1881,4
4636,ORD04636,2025-05-15,2025-05-16,Same Day,CUST3900,USA,Los Angeles,CA,84649,Other,West,P563,Fizzy Lifting Drinks,54.03,15,19.37,34.66,Sugar Shack,48.11914,-96.18115,326,1
4637,ORD04637,2025-05-07,2025-05-09,First,CUST4398,USA,Houston,TX,53197,Other,South,P170,Wonka Gum,427.79,70,157.79,270.0,Secret Factory,41.446333,-90.565487,463,2
4638,ORD04638,2025-04-15,2025-04-21,Standard,CUST8280,USA,New York,NY,87325,Chocolate,East,P869,Wonka Bar -Scrumdiddlyumptious,969.52,223,397.56,571.96,Lot's O' Nuts,32.881893,-111.768036,1028,6
4639,ORD04639,2025-04-28,2025-05-04,First,CUST4507,USA,Los Angeles,CA,83623,Chocolate,West,P331,Wonka Bar - Milk Chocolate,667.46,139,182.48,484.98,Wicked Choccy's,32.076176,-81.088371,2252,6
4640,ORD04640,2025-04-05,2025-04-08,Second,CUST9509,USA,Houston,TX,37357,Sugar,South,P155,Fun Dip,540.75,115,223.44,317.31,Sugar Shack,48.11914,-96.18115,175,3
4641,ORD04641,2025-06-29,2025-07-06,Second,CUST5966,USA,New York,NY,30481,Chocolate,East,P781,Wonka Bar - Milk Chocolate,263.57,47,107.4,156.17,Wicked Choccy's,32.076176,-81.088371,2007,7
4642,ORD04642,2025-06-19,2025-06-24,Standard,CUST8536,USA,Los Angeles,CA,66857,Sugar,West,P898,Nerds,840.18,236,337.29,502.89,Sugar Shack,48.11914,-96.18115,717,5
4643,ORD04643,2025-01-17,2025-01-21,First,CUST2563,USA,New York,NY,25292,Other,East,P954,Wonka Gum,771.49,247,311.05,460.44,Secret Factory,41.446333,-90.565487,1240,4
4644,ORD04644,2025-10-04,2025-10-10,Standard,CUST9431,USA,Chicago,IL,47351,Sugar,Central,P711,Hair Toffee,131.24,27,48.39,82.85,The Other Factory,35.1175,-89.971107,1412,6
4645,ORD04645,2025-12-02,2025-12-05,Same Day,CUST3825,USA,New York,NY,14488,Other,East,P340,Lickable Wallpaper,1781.3,289,786.49,994.81,Secret Factory,41.446333,-90.565487,1473,3
4646,ORD04646,2025-06-24,2025-06-30,Standard,CUST7367,USA,New York,NY,80432,Chocolate,East,P341,Wonka Bar - Milk Chocolate,265.16,67,65.6,199.56,Wicked Choccy's,32.076176,-81.088371,1226,6
4647,ORD04647,2025-05-05,2025-05-11,Standard,CUST3307,USA,Houston,TX,56635,Sugar,South,P974,Fun Dip,555.64,176,190.25,365.39,Sugar Shack,48.11914,-96.18115,1415,6
4648,ORD04648,2025-01-18,2025-01-23,Same Day,CUST5372,USA,New York,NY,63424,Sugar,East,P845,Hair Toffee,37.71,16,9.16,28.55,The Other Factory,35.1175,-89.971107,2433,5
4649,ORD04649,2025-07-12,2025-07-17,Second,CUST9366,USA,New York,NY,89766,Sugar,East,P666,Nerds,511.39,114,192.3,319.09,Sugar Shack,48.11914,-96.18115,1320,5
4650,ORD04650,2025-10-20,2025-10-24,First,CUST3898,USA,Houston,TX,61820,Other,South,P468,Lickable Wallpaper,452.85,153,90.81,362.04,Secret Factory,41.446333,-90.565487,1390,4
4651,ORD04651,2025-08-01,2025-08-08,Standard,CUST3503,USA,Los Angeles,CA,41175,Chocolate,West,P233,Wonka Bar -Scrumdiddlyumptious,1435.83,259,598.01,837.82,Lot's O' Nuts,32.881893,-111.768036,1957,7
4652,ORD04652,2025-07-05,2025-07-12,Second,CUST1844,USA,Chicago,IL,58893,Sugar,Central,P226,Fun Dip,1160.95,217,386.49,774.46,Sugar Shack,48.11914,-96.18115,2118,7
4653,ORD04653,2025-06-07,2025-06-13,Standard,CUST4248,USA,Chicago,IL,37195,Chocolate,Central,P150,Wonka Bar - Nutty Crunch Surprise,939.95,199,274.32,665.63,Lot's O' Nuts,32.881893,-111.768036,1386,6
4654,ORD04654,2025-05-05,2025-05-09,Standard,CUST8522,USA,Chicago,IL,83356,Chocolate,Central,P162,Wonka Bar - Nutty Crunch Surprise,216.41,52,94.7,121.71,Lot's O' Nuts,32.881893,-111.768036,102,4
4655,ORD04655,2025-10-27,2025-10-29,First,CUST7382,USA,New York,NY,25333,Other,East,P525,Wonka Gum,1124.98,288,459.06,665.92,Secret Factory,41.446333,-90.565487,384,2
4656,ORD04656,2025-06-29,2025-07-04,Second,CUST8521,USA,Chicago,IL,73666,Chocolate,Central,P201,Wonka Bar - Milk Chocolate,570.25,112,177.48,392.77,Wicked Choccy's,32.076176,-81.088371,1440,5
4657,ORD04657,2025-11-07,2025-11-11,Second,CUST4384,USA,Chicago,IL,61071,Other,Central,P847,Lickable Wallpaper,1093.57,222,371.21,722.36,Secret Factory,41.446333,-90.565487,755,4
4658,ORD04658,2025-05-12,2025-05-18,Standard,CUST6931,USA,Houston,TX,76395,Chocolate,South,P815,Wonka Bar -Scrumdiddlyumptious,171.98,50,58.14,113.84,Lot's O' Nuts,32.881893,-111.768036,1360,6
4659,ORD04659,2025-04-18,2025-04-24,Standard,CUST3477,USA,New York,NY,47354,Other,East,P775,Lickable Wallpaper,898.63,168,352.28,546.35,Secret Factory,41.446333,-90.565487,1276,6
4660,ORD04660,2025-09-30,2025-10-02,Same Day,CUST1199,USA,Chicago,IL,77530,Other,Central,P992,Fizzy Lifting Drinks,232.59,59,99.74,132.85,Sugar Shack,48.11914,-96.18115,750,2
4661,ORD04661,2025-12-28,2025-12-31,First,CUST4897,USA,Chicago,IL,71967,Sugar,Central,P857,Nerds,75.44,24,30.11,45.33,Sugar Shack,48.11914,-96.18115,561,3
4662,ORD04662,2025-08-15,2025-08-16,Same Day,CUST8682,USA,New York,NY,33229,Sugar,East,P420,SweeTARTS,345.58,90,127.2,218.38,Sugar Shack,48.11914,-96.18115,455,1
4663,ORD04663,2025-01-16,2025-01-19,Same Day,CUST4582,USA,New York,NY,92935,Other,East,P650,Fizzy Lifting Drinks,861.5,206,321.85,539.65,Sugar Shack,48.11914,-96.18115,1424,3
4664,ORD04664,2025-09-24,2025-09-26,Same Day,CUST7634,USA,Houston,TX,80789,Chocolate,South,P801,Wonka Bar -Scrumdiddlyumptious,181.64,66,56.45,125.19,Lot's O' Nuts,32.881893,-111.768036,936,2
4665,ORD04665,2025-06-10,2025-06-16,First,CUST2509,USA,Los Angeles,CA,12365,Other,West,P421,Fizzy Lifting Drinks,45.54,22,7.63,37.91,Sugar Shack,48.11914,-96.18115,2054,6
4666,ORD04666,2025-08-17,2025-08-21,First,CUST6724,USA,Chicago,IL,63950,Other,Central,P848,Wonka Gum,256.99,51,86.09,170.9,Secret Factory,41.446333,-90.565487,1181,4
4667,ORD04667,2025-05-08,2025-05-11,First,CUST6526,USA,Houston,TX,50912,Sugar,South,P669,Nerds,634.52,128,180.01,454.51,Sugar Shack,48.11914,-96.18115,635,3
4668,ORD04668,2025-08-26,2025-08-31,Second,CUST2127,USA,New York,NY,17686,Other,East,P489,Fizzy Lifting Drinks,1253.8,188,549.84,703.96,Sugar Shack,48.11914,-96.18115,1072,5
4669,ORD04669,2025-08-23,2025-08-30,Second,CUST7801,USA,Los Angeles,CA,38224,Other,West,P744,Kazookles,249.22,120,54.48,194.74,The Other Factory,35.1175,-89.971107,2286,7
4670,ORD04670,2025-09-09,2025-09-12,First,CUST5974,USA,Houston,TX,34945,Other,South,P838,Wonka Gum,785.62,222,292.03,493.59,Secret Factory,41.446333,-90.565487,779,3
4671,ORD04671,2025-01-15,2025-01-23,Standard,CUST5690,USA,Los Angeles,CA,51688,Sugar,West,P452,Laffy Taffy,249.5,69,93.28,156.22,Sugar Shack,48.11914,-96.18115,2439,8
4672,ORD04672,2025-09-09,2025-09-11,First,CUST9620,USA,Houston,TX,58021,Chocolate,South,P261,Wonka Bar - Fudge Mallows,687.15,180,233.92,453.23,Lot's O' Nuts,32.881893,-111.768036,474,2
4673,ORD04673,2025-04-13,2025-04-16,Same Day,CUST4127,USA,Los Angeles,CA,31827,Sugar,West,P825,Hair Toffee,134.37,49,42.42,91.95,The Other Factory,35.1175,-89.971107,1070,3
4674,ORD04674,2025-06-30,2025-07-03,First,CUST5531,USA,Los Angeles,CA,56353,Sugar,West,P856,Everlasting Gobstopper,570.11,168,206.27,363.84,Secret Factory,41.446333,-90.565487,532,3
4675,ORD04675,2025-02-06,2025-02-12,Second,CUST7789,USA,Los Angeles,CA,15290,Chocolate,West,P406,Wonka Bar - Nutty Crunch Surprise,1239.44,283,280.72,958.72,Lot's O' Nuts,32.881893,-111.768036,1728,6
4676,ORD04676,2025-03-27,2025-04-01,Same Day,CUST1317,USA,Chicago,IL,54854,Sugar,Central,P740,Hair Toffee,182.54,38,31.07,151.47,The Other Factory,35.1175,-89.971107,2271,5
4677,ORD04677,2025-03-21,2025-03-26,First,CUST9121,USA,Los Angeles,CA,89250,Chocolate,West,P157,Wonka Bar - Triple Dazzle Caramel,349.6,78,117.41,232.19,Wicked Choccy's,32.076176,-81.088371,1743,5
4678,ORD04678,2025-05-09,2025-05-14,Same Day,CUST7483,USA,Chicago,IL,21476,Sugar,Central,P111,Nerds,926.07,276,193.84,732.23,Sugar Shack,48.11914,-96.18115,2383,5
4679,ORD04679,2025-03-22,2025-03-24,First,CUST8061,USA,New York,NY,97735,Chocolate,East,P703,Wonka Bar - Milk Chocolate,585.54,172,175.58,409.96,Wicked Choccy's,32.076176,-81.088371,419,2
4680,ORD04680,2025-10-23,2025-10-31,Standard,CUST2757,USA,Chicago,IL,52485,Other,Central,P343,Fizzy Lifting Drinks,226.07,103,51.59,174.48,Sugar Shack,48.11914,-96.18115,2020,8
4681,ORD04681,2025-10-31,2025-11-03,Second,CUST5568,USA,Chicago,IL,89939,Chocolate,Central,P378,Wonka Bar - Triple Dazzle Caramel,1173.46,193,479.93,693.53,Wicked Choccy's,32.076176,-81.088371,446,3
4682,ORD04682,2025-05-15,2025-05-23,Standard,CUST8463,USA,Houston,TX,60102,Sugar,South,P344,Fun Dip,635.08,258,194.35,440.73,Sugar Shack,48.11914,-96.18115,2405,8
4683,ORD04683,2025-08-15,2025-08-19,Second,CUST7326,USA,Chicago,IL,79221,Sugar,Central,P510,SweeTARTS,255.92,98,105.88,150.04,Sugar Shack,48.11914,-96.18115,726,4
4684,ORD04684,2025-12-13,2025-12-20,Second,CUST1110,USA,New York,NY,19129,Sugar,East,P874,Hair Toffee,937.21,216,413.16,524.05,The Other Factory,35.1175,-89.971107,2219,7
4685,ORD04685,2025-09-18,2025-09-22,First,CUST2003,USA,Chicago,IL,70965,Other,Central,P920,Wonka Gum,796.66,284,346.66,450.0,Secret Factory,41.446333,-90.565487,1456,4
4686,ORD04686,2025-04-04,2025-04-10,First,CUST1264,USA,New York,NY,85202,Other,East,P463,Fizzy Lifting Drinks,786.53,210,219.0,567.53,Sugar Shack,48.11914,-96.18115,2116,6
4687,ORD04687,2025-01-11,2025-01-14,First,CUST3739,USA,Houston,TX,57338,Other,South,P888,Lickable Wallpaper,320.56,72,83.68,236.88,Secret Factory,41.446333,-90.565487,567,3
4688,ORD04688,2025-12-09,2025-12-11,First,CUST1675,USA,Los Angeles,CA,94467,Other,West,P230,Kazookles,746.08,149,247.1,498.98,The Other Factory,35.1175,-89.971107,313,2
4689,ORD04689,2025-08-08,2025-08-14,First,CUST6596,USA,Chicago,IL,57111,Chocolate,Central,P980,Wonka Bar - Nutty Crunch Surprise,719.13,177,202.5,516.63,Lot's O' Nuts,32.881893,-111.768036,2491,6
4690,ORD04690,2025-03-20,2025-03-24,Same Day,CUST9849,USA,Chicago,IL,48956,Sugar,Central,P808,Everlasting Gobstopper,645.63,237,174.63,471.0,Secret Factory,41.446333,-90.565487,1775,4
4691,ORD04691,2025-04-14,2025-04-17,Second,CUST3375,USA,Los Angeles,CA,53768,Other,West,P267,Wonka Gum,215.85,82,60.52,155.33,Secret Factory,41.446333,-90.565487,191,3
4692,ORD04692,2025-03-22,2025-03-27,Standard,CUST7127,USA,Houston,TX,91368,Sugar,South,P651,Nerds,1769.49,276,752.86,1016.63,Sugar Shack,48.11914,-96.18115,590,5
4693,ORD04693,2025-08-31,2025-09-03,Second,CUST9004,USA,Houston,TX,34211,Other,South,P114,Fizzy Lifting Drinks,659.61,159,271.5,388.11,Sugar Shack,48.11914,-96.18115,460,3
4694,ORD04694,2025-06-09,2025-06-12,Same Day,CUST9102,USA,Chicago,IL,17653,Chocolate,Central,P825,Wonka Bar - Triple Dazzle Caramel,166.69,33,47.24,119.45,Wicked Choccy's,32.076176,-81.088371,1196,3
4695,ORD04695,2025-02-15,2025-02-21,First,CUST4732,USA,Chicago,IL,57396,Chocolate,Central,P531,Wonka Bar - Milk Chocolate,1507.15,282,534.01,973.14,Wicked Choccy's,32.076176,-81.088371,2080,6
4696,ORD04696,2025-08-01,2025-08-02,Same Day,CUST7172,USA,New York,NY,18845,Other,East,P507,Lickable Wallpaper,252.11,63,49.52,202.59,Secret Factory,41.446333,-90.565487,141,1
4697,ORD04697,2025-10-14,2025-10-18,Standard,CUST6679,USA,Houston,TX,64591,Sugar,South,P832,Laffy Taffy,482.03,133,175.69,306.34,Sugar Shack,48.11914,-96.18115,189,4
4698,ORD04698,2025-12-12,2025-12-18,Second,CUST5969,USA,New York,NY,63213,Chocolate,East,P533,Wonka Bar - Milk Chocolate,678.02,183,126.2,551.82,Wicked Choccy's,32.076176,-81.088371,1554,6
4699,ORD04699,2025-10-26,2025-11-01,Second,CUST1996,USA,Houston,TX,85253,Other,South,P578,Fizzy Lifting Drinks,689.99,148,293.76,396.23,Sugar Shack,48.11914,-96.18115,1516,6
4700,ORD04700,2025-10-06,2025-10-12,First,CUST6984,USA,Los Angeles,CA,83819,Other,West,P720,Lickable Wallpaper,283.35,78,115.92,167.43,Secret Factory,41.446333,-90.565487,2405,6
4701,ORD04701,2025-12-07,2025-12-12,Standard,CUST8761,USA,Los Angeles,CA,71472,Sugar,West,P624,Fun Dip,583.33,120,195.05,388.28,Sugar Shack,48.11914,-96.18115,878,5
4702,ORD04702,2025-09-04,2025-09-07,Same Day,CUST3199,USA,Houston,TX,34387,Sugar,South,P899,Fun Dip,44.96,10,12.8,32.16,Sugar Shack,48.11914,-96.18115,1349,3
4703,ORD04703,2025-07-12,2025-07-14,First,CUST4605,USA,Chicago,IL,89409,Chocolate,Central,P638,Wonka Bar - Fudge Mallows,788.05,182,234.52,553.53,Lot's O' Nuts,32.881893,-111.768036,277,2
4704,ORD04704,2025-11-16,2025-11-23,Standard,CUST7129,USA,New York,NY,31301,Other,East,P297,Kazookles,1031.03,196,393.54,637.49,The Other Factory,35.1175,-89.971107,1647,7
4705,ORD04705,2025-12-25,2026-01-01,Second,CUST7732,USA,New York,NY,49249,Sugar,East,P443,Fun Dip,955.27,175,327.43,627.84,Sugar Shack,48.11914,-96.18115,2495,7
4706,ORD04706,2025-02-04,2025-02-07,Same Day,CUST8060,USA,Houston,TX,47375,Other,South,P638,Lickable Wallpaper,509.64,174,160.43,349.21,Secret Factory,41.446333,-90.565487,1004,3
4707,ORD04707,2025-11-19,2025-11-23,First,CUST9254,USA,Chicago,IL,13315,Chocolate,Central,P979,Wonka Bar - Triple Dazzle Caramel,98.65,33,16.52,82.13,Wicked Choccy's,32.076176,-81.088371,1464,4
4708,ORD04708,2025-11-03,2025-11-04,Same Day,CUST1187,USA,New York,NY,11932,Sugar,East,P871,Everlasting Gobstopper,715.19,167,234.33,480.86,Secret Factory,41.446333,-90.565487,116,1
4709,ORD04709,2025-10-29,2025-11-03,Same Day,CUST9482,USA,Los Angeles,CA,64553,Sugar,West,P565,Fun Dip,818.96,159,303.22,515.74,Sugar Shack,48.11914,-96.18115,2433,5
4710,ORD04710,2025-12-07,2025-12-12,First,CUST5219,USA,Chicago,IL,68544,Chocolate,Central,P342,Wonka Bar -Scrumdiddlyumptious,590.32,127,217.46,372.86,Lot's O' Nuts,32.881893,-111.768036,1656,5
4711,ORD04711,2025-09-29,2025-10-04,First,CUST7113,USA,Los Angeles,CA,97220,Other,West,P672,Lickable Wallpaper,584.89,202,104.64,480.25,Secret Factory,41.446333,-90.565487,1785,5
4712,ORD04712,2025-12-21,2025-12-26,Same Day,CUST9118,USA,Chicago,IL,91135,Other,Central,P505,Fizzy Lifting Drinks,1101.06,238,484.88,616.18,Sugar Shack,48.11914,-96.18115,2260,5
4713,ORD04713,2025-04-26,2025-05-01,Same Day,CUST7484,USA,New York,NY,92212,Sugar,East,P260,Everlasting Gobstopper,1088.53,262,184.16,904.37,Secret Factory,41.446333,-90.565487,2385,5
4714,ORD04714,2025-01-03,2025-01-06,First,CUST1659,USA,New York,NY,31273,Other,East,P655,Lickable Wallpaper,174.89,63,58.75,116.14,Secret Factory,41.446333,-90.565487,974,3
4715,ORD04715,2025-07-04,2025-07-08,Second,CUST7386,USA,Los Angeles,CA,10008,Other,West,P832,Kazookles,787.58,176,142.4,645.18,The Other Factory,35.1175,-89.971107,560,4
4716,ORD04716,2025-09-01,2025-09-08,Second,CUST8936,USA,New York,NY,13778,Sugar,East,P110,SweeTARTS,1070.73,274,414.98,655.75,Sugar Shack,48.11914,-96.18115,2446,7
4717,ORD04717,2025-01-06,2025-01-10,Standard,CUST1518,USA,Chicago,IL,70410,Chocolate,Central,P647,Wonka Bar -Scrumdiddlyumptious,392.88,102,112.57,280.31,Lot's O' Nuts,32.881893,-111.768036,267,4
4718,ORD04718,2025-08-27,2025-08-31,Second,CUST3171,USA,Houston,TX,96018,Chocolate,South,P123,Wonka Bar - Fudge Mallows,1303.16,268,233.02,1070.14,Lot's O' Nuts,32.881893,-111.768036,683,4
4719,ORD04719,2025-02-28,2025-03-05,Standard,CUST1983,USA,New York,NY,89165,Sugar,East,P451,Hair Toffee,192.47,71,84.04,108.43,The Other Factory,35.1175,-89.971107,875,5
4720,ORD04720,2025-02-27,2025-03-04,Same Day,CUST2408,USA,New York,NY,93904,Chocolate,East,P437,Wonka Bar - Nutty Crunch Surprise,936.9,257,395.37,541.53,Lot's O' Nuts,32.881893,-111.768036,2475,5
4721,ORD04721,2025-01-16,2025-01-21,Standard,CUST2308,USA,Houston,TX,27813,Other,South,P605,Fizzy Lifting Drinks,1849.78,299,768.46,1081.32,Sugar Shack,48.11914,-96.18115,633,5
4722,ORD04722,2025-11-16,2025-11-22,First,CUST3089,USA,New York,NY,66001,Chocolate,East,P787,Wonka Bar - Fudge Mallows,630.29,130,252.31,377.98,Lot's O' Nuts,32.881893,-111.768036,2341,6
4723,ORD04723,2025-09-09,2025-09-14,Standard,CUST1905,USA,New York,NY,88396,Chocolate,East,P583,Wonka Bar - Milk Chocolate,868.14,246,373.73,494.41,Wicked Choccy's,32.076176,-81.088371,894,5
4724,ORD04724,2025-06-14,2025-06-21,Second,CUST9341,USA,Houston,TX,78452,Other,South,P100,Lickable Wallpaper,1068.2,222,335.77,732.43,Secret Factory,41.446333,-90.565487,2096,7
4725,ORD04725,2025-03-18,2025-03-23,Second,CUST3770,USA,New York,NY,76427,Sugar,East,P987,Hair Toffee,244.83,110,66.69,178.14,The Other Factory,35.1175,-89.971107,1324,5
4726,ORD04726,2025-09-22,2025-09-24,First,CUST2268,USA,Chicago,IL,40053,Chocolate,Central,P547,Wonka Bar - Fudge Mallows,677.34,160,138.77,538.57,Lot's O' Nuts,32.881893,-111.768036,331,2
4727,ORD04727,2025-03-18,2025-03-22,Standard,CUST5770,USA,Chicago,IL,17289,Other,Central,P722,Kazookles,141.83,66,36.35,105.48,The Other Factory,35.1175,-89.971107,252,4
4728,ORD04728,2025-02-27,2025-03-03,Standard,CUST5818,USA,Chicago,IL,13966,Sugar,Central,P889,Laffy Taffy,476.22,82,192.16,284.06,Sugar Shack,48.11914,-96.18115,190,4
4729,ORD04729,2025-12-26,2026-01-03,Standard,CUST5250,USA,Houston,TX,54940,Other,South,P238,Wonka Gum,173.9,68,70.84,103.06,Secret Factory,41.446333,-90.565487,2212,8
4730,ORD04730,2025-06-16,2025-06-19,Same Day,CUST2744,USA,Chicago,IL,37041,Chocolate,Central,P530,Wonka Bar - Milk Chocolate,759.64,157,235.82,523.82,Wicked Choccy's,32.076176,-81.088371,1328,3
4731,ORD04731,2025-03-08,2025-03-13,First,CUST6998,USA,Houston,TX,46237,Other,South,P616,Wonka Gum,409.16,199,101.39,307.77,Secret Factory,41.446333,-90.565487,1879,5
4732,ORD04732,2025-09-01,2025-09-04,First,CUST1208,USA,Los Angeles,CA,95113,Other,West,P914,Wonka Gum,328.19,93,57.5,270.69,Secret Factory,41.446333,-90.565487,929,3
4733,ORD04733,2025-10-16,2025-10-19,Same Day,CUST2897,USA,Chicago,IL,22124,Chocolate,Central,P294,Wonka Bar - Triple Dazzle Caramel,232.05,51,60.8,171.25,Wicked Choccy's,32.076176,-81.088371,1144,3
4734,ORD04734,2025-02-14,2025-02-22,Standard,CUST2535,USA,Los Angeles,CA,24655,Chocolate,West,P261,Wonka Bar - Fudge Mallows,122.32,31,51.54,70.78,Lot's O' Nuts,32.881893,-111.768036,2414,8
4735,ORD04735,2025-06-06,2025-06-12,Second,CUST9043,USA,Chicago,IL,39808,Sugar,Central,P983,Laffy Taffy,259.16,80,111.22,147.94,Sugar Shack,48.11914,-96.18115,1709,6
4736,ORD04736,2025-12-29,2026-01-05,Second,CUST5014,USA,New York,NY,63890,Sugar,East,P197,Laffy Taffy,754.71,122,307.16,447.55,Sugar Shack,48.11914,-96.18115,2140,7
4737,ORD04737,2025-07-02,2025-07-04,Same Day,CUST9986,USA,New York,NY,49829,Chocolate,East,P384,Wonka Bar -Scrumdiddlyumptious,1165.68,223,475.87,689.81,Lot's O' Nuts,32.881893,-111.768036,518,2
4738,ORD04738,2025-01-02,2025-01-10,Standard,CUST8773,USA,New York,NY,98664,Chocolate,East,P581,Wonka Bar - Milk Chocolate,491.5,203,176.81,314.69,Wicked Choccy's,32.076176,-81.088371,2441,8
4739,ORD04739,2025-01-17,2025-01-22,First,CUST3142,USA,Chicago,IL,10743,Chocolate,Central,P872,Wonka Bar - Milk Chocolate,638.54,248,225.97,412.57,Wicked Choccy's,32.076176,-81.088371,1553,5
4740,ORD04740,2025-04-03,2025-04-06,Same Day,CUST3150,USA,Los Angeles,CA,69502,Sugar,West,P684,Hair Toffee,545.02,208,130.23,414.79,The Other Factory,35.1175,-89.971107,1172,3
4741,ORD04741,2025-04-24,2025-04-30,First,CUST4130,USA,Chicago,IL,52161,Chocolate,Central,P847,Wonka Bar - Nutty Crunch Surprise,821.67,242,259.68,561.99,Lot's O' Nuts,32.881893,-111.768036,2056,6
4742,ORD04742,2025-05-17,2025-05-24,Standard,CUST6881,USA,Los Angeles,CA,81226,Other,West,P377,Lickable Wallpaper,138.67,39,58.55,80.12,Secret Factory,41.446333,-90.565487,1889,7
