Order ID,Row ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Factory Latitude,Factory Longitude,Distance (km),Lead Time,Profit Margin (%),Sales per Unit,Cost per Unit,Distance Category,High Value Order,Route ID,Shipping Rate ($/km),Estimated Shipping Cost,Delivery Efficiency Score,Factory Order Count,Factory Workload,Current Factory,Simulated Factory,Simulated Distance (km),Predicted Shipping Cost,Predicted Lead Time,Lead Time Improvement,Shipping Cost Savings,Estimated Gross Profit,Profit Impact,Optimization Score,Recommendation,Priority,Scenario Confidence Score
ORD04641,4641,2025-06-29,2025-07-06,2,CUST5966,USA,New York,NY,30481,0,1,P781,Wonka Bar - Milk Chocolate,263.57,47,107.4,156.17,4,32.076176,-81.088371,2007,7,40.75,5.61,3.32,3,0,Wicked Choccy's_East,0.6,1204.2,286.71,670,1,4,Secret Factory,1705.95,1023.57,5.997642499407235,1.0,180.63,-916.17,-1023.57,-150.03,Reallocate,Medium,80.0
ORD04642,4642,2025-06-19,2025-06-24,3,CUST8536,USA,Los Angeles,CA,66857,2,3,P898,Nerds,840.18,236,337.29,502.89,2,48.11914,-96.18115,717,5,40.14,3.56,2.13,1,1,Sugar Shack_West,0.45,322.65,143.4,1676,0,2,Secret Factory,609.45,274.25,5.0000098079598345,-0.0,48.4,63.04,-274.25,-40.33,Reallocate,Low,75.0
ORD04643,4643,2025-01-17,2025-01-21,0,CUST2563,USA,New York,NY,25292,1,1,P954,Wonka Gum,771.49,247,311.05,460.44,1,41.446333,-90.565487,1240,4,40.32,3.12,1.86,0,1,Secret Factory_East,0.8,992.0,310.0,977,2,1,Secret Factory,1054.0,843.2,3.9519608844520153,0.05,148.8,-532.15,-843.2,-123.98,Reallocate,Low,75.2
ORD04644,4644,2025-10-04,2025-10-10,3,CUST9431,USA,Chicago,IL,47351,2,0,P711,Hair Toffee,131.24,27,48.39,82.85,3,35.1175,-89.971107,1412,6,36.87,4.86,3.07,0,0,The Other Factory_Central,0.45,635.4,235.33,681,1,3,Secret Factory,1200.2,540.09,5.999047563503864,0.0,95.31,-491.7,-540.09,-79.43,Reallocate,Low,75.0
ORD04645,4645,2025-12-02,2025-12-05,1,CUST3825,USA,New York,NY,14488,1,1,P340,Lickable Wallpaper,1781.3,289,786.49,994.81,1,41.446333,-90.565487,1473,3,44.15,6.16,3.44,0,1,Secret Factory_East,1.1,1620.3,491.0,977,2,1,Secret Factory,1252.05,1377.26,3.0015818442642255,-0.0,243.04,-590.77,-1377.26,-202.54,Reallocate,Low,75.0
ORD04646,4646,2025-06-24,2025-06-30,3,CUST7367,USA,New York,NY,80432,0,1,P341,Wonka Bar - Milk Chocolate,265.16,67,65.6,199.56,4,32.076176,-81.088371,1226,6,24.74,3.96,2.98,0,0,Wicked Choccy's_East,0.45,551.7,204.33,670,1,4,Secret Factory,1042.1,468.94,5.9784853561235245,0.02,82.76,-403.34,-468.94,-68.95,Reallocate,Low,75.1
ORD04647,4647,2025-05-05,2025-05-11,3,CUST3307,USA,Houston,TX,56635,2,2,P974,Fun Dip,555.64,176,190.25,365.39,2,48.11914,-96.18115,1415,6,34.24,3.16,2.08,0,0,Sugar Shack_South,0.45,636.75,235.83,1676,0,2,Secret Factory,1202.75,541.24,5.999047563503864,0.0,95.51,-350.99,-541.24,-79.6,Reallocate,Low,75.0
ORD04648,4648,2025-01-18,2025-01-23,1,CUST5372,USA,New York,NY,63424,2,1,P845,Hair Toffee,37.71,16,9.16,28.55,3,35.1175,-89.971107,2433,5,24.29,2.36,1.78,3,0,The Other Factory_East,1.1,2676.3,486.6,681,1,3,Secret Factory,2068.05,2274.86,4.997848677003352,0.0,401.44,-2265.7,-2274.86,-334.54,Reallocate,Low,75.0
ORD04649,4649,2025-07-12,2025-07-17,2,CUST9366,USA,New York,NY,89766,2,1,P666,Nerds,511.39,114,192.3,319.09,2,48.11914,-96.18115,1320,5,37.6,4.49,2.8,0,0,Sugar Shack_East,0.6,792.0,264.0,1676,0,2,Secret Factory,1122.0,673.2,5.0098780207325015,-0.01,118.8,-480.9,-673.2,-99.01,Reallocate,Low,75.0
ORD04650,4650,2025-10-20,2025-10-24,0,CUST3898,USA,Houston,TX,61820,1,2,P468,Lickable Wallpaper,452.85,153,90.81,362.04,1,41.446333,-90.565487,1390,4,20.05,2.96,2.37,0,0,Secret Factory_South,0.8,1112.0,347.5,977,2,1,Secret Factory,1181.5,945.2,3.983023093528468,0.02,166.8,-854.39,-945.2,-138.99,Reallocate,Low,75.1
ORD04651,4651,2025-08-01,2025-08-08,3,CUST3503,USA,Los Angeles,CA,41175,0,3,P233,Wonka Bar -Scrumdiddlyumptious,1435.83,259,598.01,837.82,0,32.881893,-111.768036,1957,7,41.65,5.54,3.23,3,1,Lot's O' Nuts_West,0.45,880.65,279.57,996,0,0,Secret Factory,1663.45,748.55,7.003233455938611,-0.0,132.1,-150.54,-748.55,-110.08,Reallocate,Low,75.0
ORD04652,4652,2025-07-05,2025-07-12,2,CUST1844,USA,Chicago,IL,58893,2,0,P226,Fun Dip,1160.95,217,386.49,774.46,2,48.11914,-96.18115,2118,7,33.29,5.35,3.57,3,1,Sugar Shack_Central,0.6,1270.8,302.57,1676,0,2,Secret Factory,1800.3,1080.18,5.997642499407235,1.0,190.62,-693.69,-1080.18,-158.35,Reallocate,Medium,80.0
ORD04653,4653,2025-06-07,2025-06-13,3,CUST4248,USA,Chicago,IL,37195,0,0,P150,Wonka Bar - Nutty Crunch Surprise,939.95,199,274.32,665.63,0,32.881893,-111.768036,1386,6,29.18,4.72,3.34,0,1,Lot's O' Nuts_Central,0.45,623.7,231.0,996,0,0,Secret Factory,1178.1,530.14,5.999047563503864,0.0,93.56,-255.82,-530.14,-77.96,Reallocate,Low,75.0
ORD04654,4654,2025-05-05,2025-05-09,3,CUST8522,USA,Chicago,IL,83356,0,0,P162,Wonka Bar - Nutty Crunch Surprise,216.41,52,94.7,121.71,0,32.881893,-111.768036,102,4,43.76,4.16,2.34,2,0,Lot's O' Nuts_Central,0.45,45.9,25.5,996,0,0,Secret Factory,86.7,39.02,4.001990339078945,-0.0,6.88,55.68,-39.02,-5.74,Reallocate,Low,75.0
ORD04655,4655,2025-10-27,2025-10-29,0,CUST7382,USA,New York,NY,25333,1,1,P525,Wonka Gum,1124.98,288,459.06,665.92,1,41.446333,-90.565487,384,2,40.81,3.91,2.31,2,1,Secret Factory_East,0.8,307.2,192.0,977,2,1,Secret Factory,326.4,261.12,2.005895712188211,-0.01,46.08,197.94,-261.12,-38.4,Reallocate,Low,75.0
ORD04656,4656,2025-06-29,2025-07-04,2,CUST8521,USA,Chicago,IL,73666,0,0,P201,Wonka Bar - Milk Chocolate,570.25,112,177.48,392.77,4,32.076176,-81.088371,1440,5,31.12,5.09,3.51,0,0,Wicked Choccy's_Central,0.6,864.0,288.0,670,1,4,Secret Factory,1224.0,734.4,5.0098780207325015,-0.01,129.6,-556.92,-734.4,-108.0,Reallocate,Low,75.0
ORD04657,4657,2025-11-07,2025-11-11,2,CUST4384,USA,Chicago,IL,61071,1,0,P847,Lickable Wallpaper,1093.57,222,371.21,722.36,1,41.446333,-90.565487,755,4,33.94,4.93,3.25,1,1,Secret Factory_Central,0.6,453.0,188.75,977,2,1,Secret Factory,641.75,385.05,3.9920865563465107,0.01,67.95,-13.84,-385.05,-56.62,Reallocate,Low,75.0
ORD04658,4658,2025-05-12,2025-05-18,3,CUST6931,USA,Houston,TX,76395,0,2,P815,Wonka Bar -Scrumdiddlyumptious,171.98,50,58.14,113.84,0,32.881893,-111.768036,1360,6,33.81,3.44,2.28,0,0,Lot's O' Nuts_South,0.45,612.0,226.67,996,0,0,Secret Factory,1156.0,520.2,5.999047563503864,0.0,91.8,-462.06,-520.2,-76.5,Reallocate,Low,75.0
ORD04659,4659,2025-04-18,2025-04-24,3,CUST3477,USA,New York,NY,47354,1,1,P775,Lickable Wallpaper,898.63,168,352.28,546.35,1,41.446333,-90.565487,1276,6,39.2,5.35,3.25,0,1,Secret Factory_East,0.45,574.2,212.67,977,2,1,Secret Factory,1084.6,488.07,5.999047563503864,0.0,86.13,-135.79,-488.07,-71.78,Reallocate,Low,75.0
ORD04660,4660,2025-09-30,2025-10-02,1,CUST1199,USA,Chicago,IL,77530,1,0,P992,Fizzy Lifting Drinks,232.59,59,99.74,132.85,2,48.11914,-96.18115,750,2,42.88,3.94,2.25,1,0,Sugar Shack_Central,1.1,825.0,375.0,1676,0,2,Secret Factory,637.5,701.25,1.9990753050185086,0.0,123.75,-601.51,-701.25,-103.12,Reallocate,Low,75.0
ORD04661,4661,2025-12-28,2025-12-31,0,CUST4897,USA,Chicago,IL,71967,2,0,P857,Nerds,75.44,24,30.11,45.33,2,48.11914,-96.18115,561,3,39.91,3.14,1.89,1,0,Sugar Shack_Central,0.8,448.8,187.0,1676,0,2,Secret Factory,476.85,381.48,2.005895712188211,0.99,67.32,-351.37,-381.48,-55.6,Reallocate,Low,80.0
ORD04662,4662,2025-08-15,2025-08-16,1,CUST8682,USA,New York,NY,33229,2,1,P420,SweeTARTS,345.58,90,127.2,218.38,2,48.11914,-96.18115,455,1,36.81,3.84,2.43,2,0,Sugar Shack_East,1.1,500.5,455.0,1676,0,2,Secret Factory,386.75,425.42,1.002242700127834,-0.0,75.08,-298.22,-425.42,-62.56,Reallocate,Low,75.0
ORD04663,4663,2025-01-16,2025-01-19,1,CUST4582,USA,New York,NY,92935,1,1,P650,Fizzy Lifting Drinks,861.5,206,321.85,539.65,2,48.11914,-96.18115,1424,3,37.36,4.18,2.62,0,1,Sugar Shack_East,1.1,1566.4,474.67,1676,0,2,Secret Factory,1210.4,1331.44,3.0015818442642255,-0.0,234.96,-1009.59,-1331.44,-195.8,Reallocate,Low,75.0
ORD04664,4664,2025-09-24,2025-09-26,1,CUST7634,USA,Houston,TX,80789,0,2,P801,Wonka Bar -Scrumdiddlyumptious,181.64,66,56.45,125.19,0,32.881893,-111.768036,936,2,31.08,2.75,1.9,1,0,Lot's O' Nuts_South,1.1,1029.6,468.0,996,0,0,Secret Factory,795.6,875.16,2.0003966669868927,-0.0,154.44,-818.71,-875.16,-128.7,Reallocate,Low,75.0
ORD04665,4665,2025-06-10,2025-06-16,0,CUST2509,USA,Los Angeles,CA,12365,1,3,P421,Fizzy Lifting Drinks,45.54,22,7.63,37.91,2,48.11914,-96.18115,2054,6,16.75,2.07,1.72,3,0,Sugar Shack_West,0.8,1643.2,342.33,1676,0,2,Secret Factory,1745.9,1396.72,5.005218743890439,0.99,246.48,-1389.09,-1396.72,-204.9,Reallocate,Low,80.0
ORD04666,4666,2025-08-17,2025-08-21,0,CUST6724,USA,Chicago,IL,63950,1,0,P848,Wonka Gum,256.99,51,86.09,170.9,1,41.446333,-90.565487,1181,4,33.5,5.04,3.35,0,0,Secret Factory_Central,0.8,944.8,295.25,977,2,1,Secret Factory,1003.85,803.08,3.7562628386281998,0.24,141.72,-716.99,-803.08,-117.98,Reallocate,Low,76.2
ORD04667,4667,2025-05-08,2025-05-11,0,CUST6526,USA,Houston,TX,50912,2,2,P669,Nerds,634.52,128,180.01,454.51,2,48.11914,-96.18115,635,3,28.37,4.96,3.55,1,1,Sugar Shack_South,0.8,508.0,211.67,1676,0,2,Secret Factory,539.75,431.8,3.0037421437612037,-0.0,76.2,-251.79,-431.8,-63.5,Reallocate,Low,75.0
ORD04668,4668,2025-08-26,2025-08-31,2,CUST2127,USA,New York,NY,17686,1,1,P489,Fizzy Lifting Drinks,1253.8,188,549.84,703.96,2,48.11914,-96.18115,1072,5,43.85,6.67,3.74,0,1,Sugar Shack_East,0.6,643.2,214.4,1676,0,2,Secret Factory,911.2,546.72,3.9920865563465107,1.01,96.48,3.12,-546.72,-79.9,Reallocate,Medium,80.0
ORD04669,4669,2025-08-23,2025-08-30,2,CUST7801,USA,Los Angeles,CA,38224,1,3,P744,Kazookles,249.22,120,54.48,194.74,3,35.1175,-89.971107,2286,7,21.86,2.08,1.62,3,0,The Other Factory_West,0.6,1371.6,326.57,681,1,3,Secret Factory,1943.1,1165.86,5.982273834768759,1.02,205.74,-1111.38,-1165.86,-170.94,Reallocate,Medium,80.1
ORD04670,4670,2025-09-09,2025-09-12,0,CUST5974,USA,Houston,TX,34945,1,2,P838,Wonka Gum,785.62,222,292.03,493.59,1,41.446333,-90.565487,779,3,37.17,3.54,2.22,1,1,Secret Factory_South,0.8,623.2,259.67,977,2,1,Secret Factory,662.15,529.72,3.0037421437612037,-0.0,93.48,-237.69,-529.72,-77.9,Reallocate,Low,75.0
ORD04671,4671,2025-01-15,2025-01-23,3,CUST5690,USA,Los Angeles,CA,51688,2,3,P452,Laffy Taffy,249.5,69,93.28,156.22,2,48.11914,-96.18115,2439,8,37.39,3.62,2.26,3,0,Sugar Shack_West,0.45,1097.55,304.88,1676,0,2,Secret Factory,2073.15,932.92,7.998636342623853,0.0,164.63,-839.64,-932.92,-137.2,Reallocate,Low,75.0
ORD04672,4672,2025-09-09,2025-09-11,0,CUST9620,USA,Houston,TX,58021,0,2,P261,Wonka Bar - Fudge Mallows,687.15,180,233.92,453.23,0,32.881893,-111.768036,474,2,34.04,3.82,2.52,2,1,Lot's O' Nuts_South,0.8,379.2,237.0,996,0,0,Secret Factory,402.9,322.32,2.005895712188211,-0.01,56.88,-88.4,-322.32,-47.4,Reallocate,Low,75.0
ORD04673,4673,2025-04-13,2025-04-16,1,CUST4127,USA,Los Angeles,CA,31827,2,3,P825,Hair Toffee,134.37,49,42.42,91.95,3,35.1175,-89.971107,1070,3,31.57,2.74,1.88,0,0,The Other Factory_West,1.1,1177.0,356.67,681,1,3,Secret Factory,909.5,1000.45,2.010896668683005,0.99,176.55,-958.03,-1000.45,-146.63,Reallocate,Low,80.0
ORD04674,4674,2025-06-30,2025-07-03,0,CUST5531,USA,Los Angeles,CA,56353,2,3,P856,Everlasting Gobstopper,570.11,168,206.27,363.84,1,41.446333,-90.565487,532,3,36.18,3.39,2.17,1,0,Secret Factory_West,0.8,425.6,177.33,977,2,1,Secret Factory,452.2,361.76,2.005895712188211,0.99,63.84,-155.49,-361.76,-52.7,Reallocate,Low,80.0
ORD04675,4675,2025-02-06,2025-02-12,2,CUST7789,USA,Los Angeles,CA,15290,0,3,P406,Wonka Bar - Nutty Crunch Surprise,1239.44,283,280.72,958.72,0,32.881893,-111.768036,1728,6,22.65,4.38,3.39,3,1,Lot's O' Nuts_West,0.6,1036.8,288.0,996,0,0,Secret Factory,1468.8,881.28,5.06992192883948,0.93,155.52,-600.56,-881.28,-129.14,Reallocate,Low,79.6
ORD04676,4676,2025-03-27,2025-04-01,1,CUST1317,USA,Chicago,IL,54854,2,0,P740,Hair Toffee,182.54,38,31.07,151.47,3,35.1175,-89.971107,2271,5,17.02,4.8,3.99,3,0,The Other Factory_Central,1.1,2498.1,454.2,681,1,3,Secret Factory,1930.35,2123.39,4.001485024027505,1.0,374.71,-2092.32,-2123.39,-311.76,Reallocate,Medium,80.0
ORD04677,4677,2025-03-21,2025-03-26,0,CUST9121,USA,Los Angeles,CA,89250,0,3,P157,Wonka Bar - Triple Dazzle Caramel,349.6,78,117.41,232.19,4,32.076176,-81.088371,1743,5,33.58,4.48,2.98,3,0,Wicked Choccy's_West,0.8,1394.4,348.6,670,1,4,Secret Factory,1481.55,1185.24,3.968802419074755,1.03,209.16,-1067.83,-1185.24,-173.78,Reallocate,Medium,80.2
ORD04678,4678,2025-05-09,2025-05-14,1,CUST7483,USA,Chicago,IL,21476,2,0,P111,Nerds,926.07,276,193.84,732.23,2,48.11914,-96.18115,2383,5,20.93,3.36,2.65,3,1,Sugar Shack_Central,1.1,2621.3,476.6,1676,0,2,Secret Factory,2025.55,2228.1,4.997848677003352,0.0,393.2,-2034.26,-2228.1,-327.66,Reallocate,Low,75.0
ORD04679,4679,2025-03-22,2025-03-24,0,CUST8061,USA,New York,NY,97735,0,1,P703,Wonka Bar - Milk Chocolate,585.54,172,175.58,409.96,4,32.076176,-81.088371,419,2,29.99,3.4,2.38,2,0,Wicked Choccy's_East,0.8,335.2,209.5,670,1,4,Secret Factory,356.15,284.92,2.005895712188211,-0.01,50.28,-109.34,-284.92,-41.91,Reallocate,Low,75.0
ORD04680,4680,2025-10-23,2025-10-31,3,CUST2757,USA,Chicago,IL,52485,1,0,P343,Fizzy Lifting Drinks,226.07,103,51.59,174.48,2,48.11914,-96.18115,2020,8,22.82,2.19,1.69,3,0,Sugar Shack_Central,0.45,909.0,252.5,1676,0,2,Secret Factory,1717.0,772.65,7.003233455938611,1.0,136.35,-721.06,-772.65,-113.12,Reallocate,Medium,80.0
ORD04681,4681,2025-10-31,2025-11-03,2,CUST5568,USA,Chicago,IL,89939,0,0,P378,Wonka Bar - Triple Dazzle Caramel,1173.46,193,479.93,693.53,4,32.076176,-81.088371,446,3,40.9,6.08,3.59,2,1,Wicked Choccy's_Central,0.6,267.6,148.67,670,1,4,Secret Factory,379.1,227.46,2.9977092294356473,0.0,40.14,252.47,-227.46,-33.45,Reallocate,Low,75.0
ORD04682,4682,2025-05-15,2025-05-23,3,CUST8463,USA,Houston,TX,60102,2,2,P344,Fun Dip,635.08,258,194.35,440.73,2,48.11914,-96.18115,2405,8,30.6,2.46,1.71,3,1,Sugar Shack_South,0.45,1082.25,300.62,1676,0,2,Secret Factory,2044.25,919.91,7.998636342623853,0.0,162.34,-725.56,-919.91,-135.28,Reallocate,Low,75.0
ORD04683,4683,2025-08-15,2025-08-19,2,CUST7326,USA,Chicago,IL,79221,2,0,P510,SweeTARTS,255.92,98,105.88,150.04,2,48.11914,-96.18115,726,4,41.37,2.61,1.53,1,0,Sugar Shack_Central,0.6,435.6,181.5,1676,0,2,Secret Factory,617.1,370.26,3.9920865563465107,0.01,65.34,-264.38,-370.26,-54.45,Reallocate,Low,75.0
ORD04684,4684,2025-12-13,2025-12-20,2,CUST1110,USA,New York,NY,19129,2,1,P874,Hair Toffee,937.21,216,413.16,524.05,3,35.1175,-89.971107,2219,7,44.08,4.34,2.43,3,1,The Other Factory_East,0.6,1331.4,317.0,681,1,3,Secret Factory,1886.15,1131.69,5.987635924247655,1.01,199.71,-718.53,-1131.69,-165.92,Reallocate,Medium,80.0
ORD04685,4685,2025-09-18,2025-09-22,0,CUST2003,USA,Chicago,IL,70965,1,0,P920,Wonka Gum,796.66,284,346.66,450.0,1,41.446333,-90.565487,1456,4,43.51,2.81,1.58,0,1,Secret Factory_Central,0.8,1164.8,364.0,977,2,1,Secret Factory,1237.6,990.08,3.983023093528468,0.02,174.72,-643.42,-990.08,-145.59,Reallocate,Low,75.1
ORD04686,4686,2025-04-04,2025-04-10,0,CUST1264,USA,New York,NY,85202,1,1,P463,Fizzy Lifting Drinks,786.53,210,219.0,567.53,2,48.11914,-96.18115,2116,6,27.84,3.75,2.7,3,1,Sugar Shack_East,0.8,1692.8,352.67,1676,0,2,Secret Factory,1798.6,1438.88,5.005218743890439,0.99,253.92,-1219.88,-1438.88,-211.1,Reallocate,Low,80.0
ORD04687,4687,2025-01-11,2025-01-14,0,CUST3739,USA,Houston,TX,57338,1,2,P888,Lickable Wallpaper,320.56,72,83.68,236.88,1,41.446333,-90.565487,567,3,26.1,4.45,3.29,1,0,Secret Factory_South,0.8,453.6,189.0,977,2,1,Secret Factory,481.95,385.56,2.005895712188211,0.99,68.04,-301.88,-385.56,-56.21,Reallocate,Low,80.0
ORD04688,4688,2025-12-09,2025-12-11,0,CUST1675,USA,Los Angeles,CA,94467,1,3,P230,Kazookles,746.08,149,247.1,498.98,3,35.1175,-89.971107,313,2,33.12,5.01,3.35,2,1,The Other Factory_West,0.8,250.4,156.5,681,1,3,Secret Factory,266.05,212.84,2.005895712188211,-0.01,37.56,34.26,-212.84,-31.31,Reallocate,Low,75.0
ORD04689,4689,2025-08-08,2025-08-14,0,CUST6596,USA,Chicago,IL,57111,0,0,P980,Wonka Bar - Nutty Crunch Surprise,719.13,177,202.5,516.63,0,32.881893,-111.768036,2491,6,28.16,4.06,2.92,3,1,Lot's O' Nuts_Central,0.8,1992.8,415.17,996,0,0,Secret Factory,2117.35,1693.88,5.99836628222559,0.0,298.92,-1491.38,-1693.88,-249.1,Reallocate,Low,75.0
ORD04690,4690,2025-03-20,2025-03-24,1,CUST9849,USA,Chicago,IL,48956,2,0,P808,Everlasting Gobstopper,645.63,237,174.63,471.0,1,41.446333,-90.565487,1775,4,27.05,2.72,1.99,3,1,Secret Factory_Central,1.1,1952.5,443.75,977,2,1,Secret Factory,1508.75,1659.63,3.9964005877111783,0.0,292.87,-1485.0,-1659.63,-244.07,Reallocate,Low,75.0
ORD04691,4691,2025-04-14,2025-04-17,2,CUST3375,USA,Los Angeles,CA,53768,1,3,P267,Wonka Gum,215.85,82,60.52,155.33,1,41.446333,-90.565487,191,3,28.04,2.63,1.89,2,0,Secret Factory_West,0.6,114.6,63.67,977,2,1,Secret Factory,162.35,97.41,2.9977092294356473,0.0,17.19,-36.89,-97.41,-14.32,Reallocate,Low,75.0
ORD04692,4692,2025-03-22,2025-03-27,3,CUST7127,USA,Houston,TX,91368,2,2,P651,Nerds,1769.49,276,752.86,1016.63,2,48.11914,-96.18115,590,5,42.55,6.41,3.68,1,1,Sugar Shack_South,0.45,265.5,118.0,1676,0,2,Secret Factory,501.5,225.68,4.733034880927799,0.27,39.82,527.18,-225.68,-33.06,Reallocate,Low,76.4
ORD04693,4693,2025-08-31,2025-09-03,2,CUST9004,USA,Houston,TX,34211,1,2,P114,Fizzy Lifting Drinks,659.61,159,271.5,388.11,2,48.11914,-96.18115,460,3,41.16,4.15,2.44,2,1,Sugar Shack_South,0.6,276.0,153.33,1676,0,2,Secret Factory,391.0,234.6,2.9977092294356473,0.0,41.4,36.9,-234.6,-34.5,Reallocate,Low,75.0
ORD04694,4694,2025-06-09,2025-06-12,1,CUST9102,USA,Chicago,IL,17653,0,0,P825,Wonka Bar - Triple Dazzle Caramel,166.69,33,47.24,119.45,4,32.076176,-81.088371,1196,3,28.34,5.05,3.62,0,0,Wicked Choccy's_Central,1.1,1315.6,398.67,670,1,4,Secret Factory,1016.6,1118.26,3.0424641102340453,-0.04,197.34,-1071.02,-1118.26,-164.47,Reallocate,Low,75.0
ORD04695,4695,2025-02-15,2025-02-21,0,CUST4732,USA,Chicago,IL,57396,0,0,P531,Wonka Bar - Milk Chocolate,1507.15,282,534.01,973.14,4,32.076176,-81.088371,2080,6,35.43,5.34,3.45,3,1,Wicked Choccy's_Central,0.8,1664.0,346.67,670,1,4,Secret Factory,1768.0,1414.4,5.005218743890439,0.99,249.6,-880.39,-1414.4,-207.51,Reallocate,Low,80.0
ORD04696,4696,2025-08-01,2025-08-02,1,CUST7172,USA,New York,NY,18845,1,1,P507,Lickable Wallpaper,252.11,63,49.52,202.59,1,41.446333,-90.565487,141,1,19.64,4.0,3.22,2,0,Secret Factory_East,1.1,155.1,141.0,977,2,1,Secret Factory,119.85,131.84,1.002242700127834,-0.0,23.26,-82.32,-131.84,-19.39,Reallocate,Low,75.0
ORD04697,4697,2025-10-14,2025-10-18,3,CUST6679,USA,Houston,TX,64591,2,2,P832,Laffy Taffy,482.03,133,175.69,306.34,2,48.11914,-96.18115,189,4,36.45,3.62,2.3,2,0,Sugar Shack_South,0.45,85.05,47.25,1676,0,2,Secret Factory,160.65,72.29,4.001990339078945,-0.0,12.76,103.4,-72.29,-10.63,Reallocate,Low,75.0
ORD04698,4698,2025-12-12,2025-12-18,2,CUST5969,USA,New York,NY,63213,0,1,P533,Wonka Bar - Milk Chocolate,678.02,183,126.2,551.82,4,32.076176,-81.088371,1554,6,18.61,3.71,3.02,3,1,Wicked Choccy's_East,0.6,932.4,259.0,670,1,4,Secret Factory,1320.9,792.54,5.0098780207325015,0.99,139.86,-666.34,-792.54,-116.06,Reallocate,Low,80.0
ORD04699,4699,2025-10-26,2025-11-01,2,CUST1996,USA,Houston,TX,85253,1,2,P578,Fizzy Lifting Drinks,689.99,148,293.76,396.23,2,48.11914,-96.18115,1516,6,42.57,4.66,2.68,3,1,Sugar Shack_South,0.6,909.6,252.67,1676,0,2,Secret Factory,1288.6,773.16,5.0098780207325015,0.99,136.44,-479.4,-773.16,-113.21,Reallocate,Low,80.0
ORD04700,4700,2025-10-06,2025-10-12,0,CUST6984,USA,Los Angeles,CA,83819,1,3,P720,Lickable Wallpaper,283.35,78,115.92,167.43,1,41.446333,-90.565487,2405,6,40.91,3.63,2.15,3,0,Secret Factory_West,0.8,1924.0,400.83,977,2,1,Secret Factory,2044.25,1635.4,5.995369329762998,0.0,288.6,-1519.48,-1635.4,-240.5,Reallocate,Low,75.0
ORD04701,4701,2025-12-07,2025-12-12,3,CUST8761,USA,Los Angeles,CA,71472,2,3,P624,Fun Dip,583.33,120,195.05,388.28,2,48.11914,-96.18115,878,5,33.44,4.86,3.24,1,0,Sugar Shack_West,0.45,395.1,175.6,1676,0,2,Secret Factory,746.3,335.84,5.0000098079598345,-0.0,59.26,-140.79,-335.84,-49.39,Reallocate,Low,75.0
ORD04702,4702,2025-09-04,2025-09-07,1,CUST3199,USA,Houston,TX,34387,2,2,P899,Fun Dip,44.96,10,12.8,32.16,2,48.11914,-96.18115,1349,3,28.47,4.5,3.22,0,0,Sugar Shack_South,1.1,1483.9,449.67,1676,0,2,Secret Factory,1146.65,1261.32,3.0015818442642255,-0.0,222.58,-1248.52,-1261.32,-185.49,Reallocate,Low,75.0
ORD04703,4703,2025-07-12,2025-07-14,0,CUST4605,USA,Chicago,IL,89409,0,0,P638,Wonka Bar - Fudge Mallows,788.05,182,234.52,553.53,0,32.881893,-111.768036,277,2,29.76,4.33,3.04,2,1,Lot's O' Nuts_Central,0.8,221.6,138.5,996,0,0,Secret Factory,235.45,188.36,2.005895712188211,-0.01,33.24,46.16,-188.36,-27.71,Reallocate,Low,75.0
ORD04704,4704,2025-11-16,2025-11-23,3,CUST7129,USA,New York,NY,31301,1,1,P297,Kazookles,1031.03,196,393.54,637.49,3,35.1175,-89.971107,1647,7,38.17,5.26,3.25,3,1,The Other Factory_East,0.45,741.15,235.29,681,1,3,Secret Factory,1399.95,629.98,5.990165740061215,1.01,111.17,-236.44,-629.98,-92.14,Reallocate,Medium,80.0
ORD04705,4705,2025-12-25,2026-01-01,2,CUST7732,USA,New York,NY,49249,2,1,P443,Fun Dip,955.27,175,327.43,627.84,2,48.11914,-96.18115,2495,7,34.28,5.46,3.59,3,1,Sugar Shack_East,0.6,1497.0,356.43,1676,0,2,Secret Factory,2120.75,1272.45,6.999646480410856,0.0,224.55,-945.02,-1272.45,-187.12,Reallocate,Low,75.0
ORD04706,4706,2025-02-04,2025-02-07,1,CUST8060,USA,Houston,TX,47375,1,2,P638,Lickable Wallpaper,509.64,174,160.43,349.21,1,41.446333,-90.565487,1004,3,31.48,2.93,2.01,0,0,Secret Factory_South,1.1,1104.4,334.67,977,2,1,Secret Factory,853.4,938.74,2.010896668683005,0.99,165.66,-778.31,-938.74,-137.56,Reallocate,Low,80.0
ORD04707,4707,2025-11-19,2025-11-23,0,CUST9254,USA,Chicago,IL,13315,0,0,P979,Wonka Bar - Triple Dazzle Caramel,98.65,33,16.52,82.13,4,32.076176,-81.088371,1464,4,16.75,2.99,2.49,0,0,Wicked Choccy's_Central,0.8,1171.2,366.0,670,1,4,Secret Factory,1244.4,995.52,3.983023093528468,0.02,175.68,-979.0,-995.52,-146.39,Reallocate,Low,75.1
